minang,clean_text,label
"""tigo tungku sajarangan"" tadiri dari tigo unsua masyarakaik nan mancakup kaum adaik, kaum ulama sara", tigo tungku sajarangan tadiri dari tigo unsua masyarakaik nan mancakup kaum adaik kaum ulama sara,negative
"dr., utami roesli, spa, ibclc, fabm  adolah surang dotor indonesia",dr utami roesli spa ibclc fabm adolah surang dotor indonesia,neutral
bintang nyato adolah bintang nan mahasiakan cahayonyo surang,bintang nyato adolah bintang nan mahasiakan cahayonyo surang,positive
gulai masin ikan atau gulai pangek masin atau cukuik pangek masin adolah salah satu hidangan nan bar,gulai masin ikan atau gulai pangek masin atau cukuik pangek masin adolah salah satu hidangan nan bar,positive
"sungai petai marupoan salah satu desa nan talatak di kecamatan kampar kiri hilir, kabupaten kampar, ",sungai petai marupoan salah satu desa nan talatak di kecamatan kampar kiri hilir kabupaten kampar ,neutral
spesies ko juo marupokan bagian dari genus millidgella dan ordo araneae,spesies ko juo marupokan bagian dari genus millidgella dan ordo araneae,neutral
inyo manggantian b,inyo manggantian,neutral
"pado tahun 1955, pado saat umua 32 tahun, aziz abdul ishak diangkek manjadi menteri pertanian dan ko",pado tahun pado saat umua tahun aziz abdul ishak diangkek manjadi menteri pertanian dan ko,neutral
"ayahnyo, abdellatif adolah mantan penjago gawang nan parnah bamain untuak klub raja casablanca dan h",ayahnyo abdellatif adolah mantan penjago gawang nan parnah bamain untuak klub raja casablanca dan,neutral
sophronica nigrovittata adolah kumbang tanduak panjang dari famili cerambycidae,sophronica nigrovittata adolah kumbang tanduak panjang dari famili cerambycidae,neutral
"takah kawasan rantau minangkabau lainnyo, pado mulonyo kawasan pasisia barat sumatera ado di bawah p",takah kawasan rantau minangkabau lainnyo pado mulonyo kawasan pasisia barat sumatera ado di bawah,neutral
sabaliaknyo cokelat meso-amerika tampaknyo indak dibuek manih,sabaliaknyo cokelat meso amerika tampaknyo indak dibuek manih,negative
"museum sijarah nasional di gothenburg, swedia mamiliki replika paus biru nan ditampilkan di sampiang",museum sijarah nasional di gothenburg swedia mamiliki replika paus biru nan ditampilkan di sampiang,neutral
agak susah untuak manaruihkan pajalanan di dalam hutan hanyo bajalan kaki,agak susah untuak manaruihkan pajalanan di dalam hutan hanyo bajalan kaki,negative
"koroang budayo pampang, kini acokkali dikunjuangi dek tamu-tamu vip nan datang di kaltim dan para tu",koroang budayo pampang kini acokkali dikunjuangi dek tamu tamu vip nan datang di kaltim dan para tu,neutral
bangunan tuo lainnyo adolah kantua pt bukit asam unit pertambangan ombilin nan dibangun pado taun 19,bangunan tuo lainnyo adolah kantua pt bukit asam unit pertambangan ombilin nan dibangun pado taun ,neutral
ayahnyo banamo usman gelar rajo magek dan ibunyo yang banamositi 'ainiyah,ayahnyo banamo usman gelar rajo magek dan ibunyo yang banamositi ainiyah,neutral
sabalunnyo musajik ko ado di kaki gunuang padang sabalun bapindahan ka lokasi kini,sabalunnyo musajik ko ado di kaki gunuang padang sabalun bapindahan ka lokasi kini,neutral
baliau mamulainyo sabagai wartawan di surek kaba ta kung pao di shanghai,baliau mamulainyo sabagai wartawan di surek kaba ta kung pao di shanghai,negative
pakistan manganut sistem semi-presidensiil dalam pamarintahannyo,pakistan manganut sistem semi presidensiil dalam pamarintahannyo,neutral
"satalah manjalani pandidikan formal, baliau bapindah-pindah tampek untuak baraja kapado babarapo ula",satalah manjalani pandidikan formal baliau bapindah pindah tampek untuak baraja kapado babarapo ula,neutral
muhammad yusuf al-hakim barus nan mangawali pandirian sikolah tinggi intelijen negara,muhammad yusuf al hakim barus nan mangawali pandirian sikolah tinggi intelijen negara,neutral
"ludai marupoan salah satu desa nan talatak di kecamatan kampar kiri hulu, kabupaten kampar, provinsi",ludai marupoan salah satu desa nan talatak di kecamatan kampar kiri hulu kabupaten kampar provinsi,neutral
erigone dipona adolah sabuah spesies lawah nan tagolong dalam famili linyphiidae,erigone dipona adolah sabuah spesies lawah nan tagolong dalam famili linyphiidae,neutral
"tigo sosok padusi legenda minang, puti bungsu, siti jamilan, sarato sabai nan aluih adolah sosok-sos",tigo sosok padusi legenda minang puti bungsu siti jamilan sarato sabai nan aluih adolah sosok so is,positive
"eksentrisitas orbit asteroid ko tacatat sagadang 0.838, samantaro magnitudo mutlaknyo adolah 18.8",eksentrisitas orbit asteroid ko tacatat sagadang samantaro magnitudo mutlaknyo adolah ,neutral
"indak tangguang-tangguang pelanggannyo pun banyak dari kalangan artis jo politisi tanamo, misalnyo r",indak tangguang tangguang pelanggannyo pun banyak dari kalangan artis jo politisi tanamo misalnyo,negative
"labiah-labiah lai baru-baru iko, ciek langkah ka arah nan labiah ka industri babasis sektor jaso ala",labiah labiah lai baru baru iko ciek langkah ka arah nan labiah ka industri babasis sektor jaso ala,neutral
kuala sungai terengan ko adolah partamuan sungai kerbat jo sungai terengan,kuala sungai terengan ko adolah partamuan sungai kerbat jo sungai terengan,neutral
"prosesi mangangkek/mambangkik kayu tu disabuik juo subagai ""mambangkik batang tarandam"", kudian pros",prosesi mangangkek mambangkik kayu tu disabuik juo subagai mambangkik batang tarandam kudian pros,negative
"lod (bahasa ibrani: ???) iolah sabuah kota di distrik tangah, israel, sakitar 22 kilometer di tengga",lod bahasa ibrani iolah sabuah kota di distrik tangah israel sakitar kilometer di tengga,neutral
ulahrago ko dimainan dek duo tim nan masiang-masiang tadiri dari 10 urang,ulahrago ko dimainan dek duo tim nan masiang masiang tadiri dari urang,negative
gsc talatak di dalam mall suria dan di bagian lain 1borneo,gsc talatak di dalam mall suria dan di bagian lain 1borneo,neutral
"soja"" tu labiah lueh, hinggo ka kawasan asia tropik",soja tu labiah lueh hinggo ka kawasan asia tropik,neutral
"film iko diparankan dek sharifah hanim, maznah ahmad, dan mariati abdul rahman",film iko diparankan dek sharifah hanim maznah ahmad dan mariati abdul rahman,neutral
djamaludin malik marupoan tokoh nan banyak bajaso bagi pakambangan industri film indonesia,djamaludin malik marupoan tokoh nan banyak bajaso bagi pakambangan industri film indonesia,neutral
"kopenhagen, ibukota dari denmark, adolah kota tagadang di skandinavia",kopenhagen ibukota dari denmark adolah kota tagadang di skandinavia,neutral
"adwayawarman adolah apak rajo adityawarman dari karajaan malayupura, manuruik batu basurek kuburajo ",adwayawarman adolah apak rajo adityawarman dari karajaan malayupura manuruik batu basurek kuburajo ,neutral
marco polo  adolah surang padagang jo panjalajah italia nan panah manyusuri jalan sutera,marco polo adolah surang padagang jo panjalajah italia nan panah manyusuri jalan sutera,neutral
"wafat pado tahun 1972 , umua 59 tahun) marupoan saurang wartawan yang hebat pado masonyo",wafat pado tahun umua tahun marupoan saurang wartawan yang hebat pado masonyo,positive
malalui dongeng rona manjadi pribadi nan labiah pacayo diri,malalui dongeng rona manjadi pribadi nan labiah pacayo diri,positive
love is you adolah mini album patamo karya cherrybelle,love is you adolah mini album patamo karya cherrybelle,neutral
"pado 2008, inyo basamo rakannyo mangukuahan pambantuakan partai garakan indonesia raya",pado inyo basamo rakannyo mangukuahan pambantuakan partai garakan indonesia raya,negative
"tanggal 8 desember 1917, amir basamo jo tengku mansur sarato sajumlah siswa sumatera lainnyo mandiri",tanggal desember amir basamo jo tengku mansur sarato sajumlah siswa sumatera lainnyo mandiri,neutral
"c++ mampunyoi 32 buah kato nan dipasan (""reserved words"")",c mampunyoi buah kato nan dipasan reserved words ,neutral
"babarapo cabang ilimu anatomi adolah anatomi pabandiangan, histologi, jo anatomi manusia",babarapo cabang ilimu anatomi adolah anatomi pabandiangan histologi jo anatomi manusia,neutral
sophronica pretiosa adolah kumbang tanduak panjang dari famili cerambycidae,sophronica pretiosa adolah kumbang tanduak panjang dari famili cerambycidae,neutral
tujuan dari pandirian limbago tu untuak mangoordinasian sarato mangimplementasian advokasi aturan-at,tujuan dari pandirian limbago tu untuak mangoordinasian sarato mangimplementasian advokasi aturan at,neutral
hal iko manyabab-an dipecatnyo baliau dari kaanggotaan umno pado taun 1956,hal iko manyabab an dipecatnyo baliau dari kaanggotaan umno pado taun ,negative
"sabalunnyo, pado tahun 2007, situs berita the daily mail parnah mambahas polusi di sungai citarum jo",sabalunnyo pado tahun situs berita the daily mail parnah mambahas polusi di sungai citarum jo,neutral
"mahatma marupoan sabuah kato dalam bahaso sanskerta nan barasa dari ""maha"" (bararti ""besar"") jo ""atm",mahatma marupoan sabuah kato dalam bahaso sanskerta nan barasa dari maha bararti besar jo atm,neutral
"namun, saat masih barado di jakarta, tanggal 2 agustus 1952, amaknyo maningga dunia, a.a navis manag",namun saat masih barado di jakarta tanggal agustus amaknyo maningga dunia navis manag,neutral
"pangkategoriannyo sabagai panyair angkatan '66 dek hans bague jassin marisauannyo, misalnyo taufiq p",pangkategoriannyo sabagai panyair angkatan dek hans bague jassin marisauannyo misalnyo taufiq,neutral
"banyaknyo teori manyababan asa mulo sabananyo dari namo ""sabah"" sulik ditantuan",banyaknyo teori manyababan asa mulo sabananyo dari namo sabah sulik ditantuan,negative
pado 14 desember 2005 pengadilan tindak pidana korupsi lalu menjatuhinya hukuman penjara salamo tuju,pado desember pengadilan tindak pidana korupsi lalu menjatuhinya hukuman penjara salamo tuju,neutral
"kalaupun batua inyo nan manulih, inyo manganggap dd baparan dalam maangek-angekan soewardi untuak ma",kalaupun batua inyo nan manulih inyo manganggap dd baparan dalam maangek angekan soewardi untuak ma,negative
makassar talatak di pasisia barat daya pulau sulawesi sarato babatehan jo selat makassar di sabalah ,makassar talatak di pasisia barat daya pulau sulawesi sarato babatehan jo selat makassar di sabalah ,neutral
kurang labiah 10-15% dipakirokan hutan hujan di pulau iko masih perawan,kurang labiah dipakirokan hutan hujan di pulau iko masih perawan,negative
baliau mnadapeki karakter irwan nan nio serba capek jo tapek wakatu,baliau mnadapeki karakter irwan nan nio serba capek jo tapek wakatu,negative
inyo ingin barumah tanggo manuruik aturan susila jo aturan agamo,inyo ingin barumah tanggo manuruik aturan susila jo aturan agamo,neutral
"hanyo pado saat dibutuhkan se, bagian dari program tasabuik dimuek di memori dan dieksekusi dek pros",hanyo pado saat dibutuhkan se bagian dari program tasabuik dimuek di memori dan dieksekusi dek pros,neutral
"tapi, karano ipk randah, lamarannyo sempat babarapo kali ditolak",tapi karano ipk randah lamarannyo sempat babarapo kali ditolak,negative
"samaso mahasiswa, inyo parnah manjabek sabagai katua badan eksekutif mahasiswa universitas indonesia",samaso mahasiswa inyo parnah manjabek sabagai katua badan eksekutif mahasiswa universitas indonesia,neutral
hutan iko marupoan istana dek kahidupan flora jo fauna karano di pulau ko tasadio sumber makanan jo ,hutan iko marupoan istana dek kahidupan flora jo fauna karano di pulau ko tasadio sumber makanan jo ,neutral
"zairin zain adolah putra dari surang ahli bahaso indonesia takamuko, sutan muhammad zain jo siti mur",zairin zain adolah putra dari surang ahli bahaso indonesia takamuko sutan muhammad zain jo siti mur,neutral
"doraemon dikirim baliak ka maso kahidupan nobita dek cicit nobita, sewashi",doraemon dikirim baliak ka maso kahidupan nobita dek cicit nobita sewashi,neutral
taufiq alah bacito-cito manjadi sastrawan sajak masih sma,taufiq alah bacito cito manjadi sastrawan sajak masih sma,neutral
"inyo manjabaik sabagai pejabat (pj.) gubernur papua sajak 21 desember 2005, manggantian andi baso ba",inyo manjabaik sabagai pejabat pj gubernur papua sajak desember manggantian andi baso ba,neutral
samantaro wilayah administratif kota ko dikaliliangi dek wilayah kabupaten tanah data,samantaro wilayah administratif kota ko dikaliliangi dek wilayah kabupaten tanah data,neutral
"sudjojono di yogyakarta, surang palukih nan kudian hari dinobaikan sabagai bapak seni lukis modern i",sudjojono di yogyakarta surang palukih nan kudian hari dinobaikan sabagai bapak seni lukis modern,neutral
"pado taun 2010, jumlah panduduak di nagari johor ialah 3,35 juta urang",pado taun jumlah panduduak di nagari johor ialah juta urang,neutral
"pertama ia masuk ke sekolah teknik (st) negeri 1 padang, tahun kedua pindah ke smp 1 padang, dan akh",pertama ia masuk ke sekolah teknik st negeri padang tahun kedua pindah ke smp padang dan akh,neutral
solossa pado awal desember 2005,solossa pado awal desember ,neutral
"taun 1940 kumpulan tulisan amir ditabik-an di medan nan bajudul ""bunga rampai""",taun kumpulan tulisan amir ditabik an di medan nan bajudul bunga rampai ,negative
(61195 martinoli) 2000 ou2 adolah sabuah asteroid nan talatak di sabuak utamo, martinoli ou2 adolah sabuah asteroid nan talatak di sabuak utamo,neutral
baliau dipandang sabagai maestro tari di dunia seni tari kontemporer indonesia,baliau dipandang sabagai maestro tari di dunia seni tari kontemporer indonesia,neutral
"kato ""agraria"" baraso dari kato latin ""agrarius"", nan baarti ""nan baubuangan jo tanah""",kato agraria baraso dari kato latin agrarius nan baarti nan baubuangan jo tanah ,neutral
"aia susu , , , , atau digunoan pado babarapo tipe keju lokal",aia susu atau digunoan pado babarapo tipe keju lokal,neutral
dendeng batokok adolah masakan khas sumatra barat nan dibuek dari irihan dagiang tipih-tipih jo leba,dendeng batokok adolah masakan khas sumatra barat nan dibuek dari irihan dagiang tipih tipih jo leba,positive
pajanjian tu dihadiri pulo dek siso kaluarga dinasti karajaan pagaruyuang di bawah pimpinan sultan t,pajanjian tu dihadiri pulo dek siso kaluarga dinasti karajaan pagaruyuang di bawah pimpinan sultan,neutral
134/o/2002 tantang organisasi dan tato karajo politeknik nagari semarang, o tantang organisasi dan tato karajo politeknik nagari semarang,neutral
"pado akhira tahun 2003, kabupaten solok dipisahkan manjadi duo kabupaten yaitu kabupaten solok jo ka",pado akhira tahun kabupaten solok dipisahkan manjadi duo kabupaten yaitu kabupaten solok jo ka,neutral
"dari bani kinanah iku turun banyak suku-suku arab lainnyo, di antaronyo adolah bani quraisy nan maru",dari bani kinanah iku turun banyak suku suku arab lainnyo di antaronyo adolah bani quraisy nan maru,negative
kecamatan tigo nagari tabagi ateh 3 nagari dan 13 jorong,kecamatan tigo nagari tabagi ateh nagari dan jorong,neutral
"maskipun banyak bakarya, ampiah sado karyanyo dikoleksi, sahinggo wakidi indak pernah mangadoan pame",maskipun banyak bakarya ampiah sado karyanyo dikoleksi sahinggo wakidi indak pernah mangadoan pame,positive
"di tingkek provinsi sumatra barat, smpn 1 padang satiok tahun hampia salalu maraih nilai ujian nasio",di tingkek provinsi sumatra barat smpn padang satiok tahun hampia salalu maraih nilai ujian nasio,neutral
paristiwa hijrah manandoi awal pananggalan kalender hijriah dalam islam,paristiwa hijrah manandoi awal pananggalan kalender hijriah dalam islam,neutral
